UserId,ProductId,ProductType,Rating,Timestamp,URL
A2VFC7LWMR8RNW,B002RL8IUE,Face Wash & Cleansers,5,1381968000,https://www.amazon.in/WOW-Organic-Vinegar-Foaming-Built/dp/B07SQXPW35/ref=sr_1_19?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068483&refinements=p_72%3A1318477031&s=beauty&sr=1-19
A3RHHV2MR96KUN,B005MZMET8,Hair Color & Heena,5,1384732800,https://www.amazon.in/Avnish-Brush-Mixing-Colouring-Black/dp/B08G4XQCQM/ref=sr_1_29?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680067557&refinements=p_72%3A1318477031&rnid=9851597031&s=beauty&sr=1-29
A2UO9JXYQ1V2LZ,B002Y1Y1I0,Face Wash & Cleansers,4,1359244800,https://www.amazon.in/WOW-Science-Brightening-Vitamin-Cleansing/dp/B083BVKZ8X/ref=sr_1_28?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068449&refinements=p_72%3A1318477031&s=beauty&sr=1-28
A2DB1A9HV6CUB3,B000Q7XDR4,Nail Polish,5,1302739200,https://www.amazon.in/SERY-Colorflirt-Coverage-Resistant-Butter-Fly/dp/B0B3682228/ref=sxin_26_slsr_d_i_insltrbeauty_fa_2_B0B3682228?content-id=amzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9%3Aamzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B0B3682228&pd_rd_r=2bfe8e1c-f4e4-4e68-a689-fd483a67b18e&pd_rd_w=0zBxF&pd_rd_wg=sPlQS&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&pf_rd_r=P6E6VE6A4R18CYSQS93K&pf_rd_s=merchandised-search-11&qid=1680071494&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-3-1b0fae43-f803-4e71-a963-6cf5620b9fb9
APY99MH9BN3GQ,B001FYXA6G,Shower Gel,5,1372204800,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTY5NDY3MTgxNzc4MDY6MTY4MDA2ODAzNTpzcF9idGY6MjAxMjAzMzI2OTExOTg6OjA6Og&url=%2FPalmolive-Aroma-Sensual-750ml-Shower%2Fdp%2FB08CFMFVB5%2Fref%3Dsr_1_60_sspa%3Fcrid%3D3NKGP4OZB9248%26keywords%3Dbody%2Bwash%26pf_rd_i%3D1374276031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D218f8944-f0f6-41af-ad51-958d2a04fb2f%26pf_rd_r%3DQ92BV6MWDP2BAZXH1E9P%26pf_rd_s%3Dmerchandised-search-4%26qid%3D1680068035%26s%3Dbeauty%26sprefix%3Dbody%2B%252Cbeauty%252C193%26sr%3D1-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
A1KOCI555XHXQS,B000VPPUEA,Nail Polish,4,1349827200,https://www.amazon.in/MyGlamm-2IN1-Nail-Paint-Poolside-Soiree-2X5ml/dp/B09CVBVY85/ref=sxin_16_sbv_search_btf?content-id=amzn1.sym.dd2aa9b8-d653-4b22-af5d-81cb48e44028%3Aamzn1.sym.dd2aa9b8-d653-4b22-af5d-81cb48e44028&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B09CVBVY85&pd_rd_r=02943b19-63e8-4604-b157-f8e72017829e&pd_rd_w=OEUPZ&pd_rd_wg=1oKNX&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=dd2aa9b8-d653-4b22-af5d-81cb48e44028&pf_rd_r=X1984M0BF76EMMTCCHM2&pf_rd_s=merchandised-search-11&qid=1680071425&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81
A2HOBG9SGO5RGN,B000142FVW,Nail Polish,5,1355875200,https://www.amazon.in/ILLUMOR-Crushed-Diamond-Polish-Gilded/dp/B08XQVG77W/ref=sr_1_13?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071837&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-13
AF9YSNBUKREN6,B0002JNRCC,Nail Polish,1,1334880000,https://www.amazon.in/SERY-Chip-Resistant-lasting-Enriched-Avocado/dp/B09N3JN7KK/ref=sr_1_51?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071788&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-51
A25OA5ML655Z38,B0011ULXB8,Shower Gel,3,1295481600,https://www.amazon.in/Beardo-Tan-Bodywash-Men-200/dp/B07XVQ1Q75/ref=sr_1_54?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680068194&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-54
A2O48CPHOTY349,B0035RE2TA,Shampoo,5,1398297600,https://www.amazon.in/Pantene-Advanced-Hair-Solution-Shampoo/dp/B07V5C8X4B/ref=sr_1_32?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680066799&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-32
A3KJE7QU9XI1PL,B0009MHJS0,Nail Polish,5,1355788800,https://www.amazon.in/Faces-Splash-Enamel-Floral-Dream/dp/B0853LTFMF/ref=sr_1_5_mod_new?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071744&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-5
A3VM7RBGS2OJ43,B0029MMD3Y,Face Wash & Cleansers,2,1381017600,https://www.amazon.in/Salicylic-Sensitive-Sulphate-Blemish-Clearing/dp/B0BCJZ289Q/ref=sr_1_34?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068550&refinements=p_72%3A1318477031&s=beauty&sr=1-34
A1WFCPA8OEZTG4,B0002QB1SC,Nail Polish,5,1390608000,https://www.amazon.in/Revlon-Nail-Enamel-Red-Fiesta/dp/B017HEXJKE/ref=sr_1_27_mod_new?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071788&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-27
A31P4BOR51YD0C,B00AO4E9L8,Cream & Moisturizer,4,1364083200,https://www.amazon.in/Lakme-Perfect-Radiance-Fairness-Cr%C3%A8me/dp/B01C571752/ref=sr_1_16?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067131&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-16
A2S3ZODBPE4XI5,B004MBJL58,Sunscreen,5,1260835200,https://www.amazon.in/Lotus-Herbals-Matte-Daily-Sunblock/dp/B008TO8UMY/ref=sr_1_35?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072795&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-35
A1CSRPBEKUXS17,B0030ZRQQ8,Shampoo,3,1323820800,https://www.amazon.in/Herbal-Essences-bio-Morocco-Shampoo/dp/B07PB4G6RG/ref=sr_1_28?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680066816&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-28
A2W46LAMVCGR06,B003R1ACWK,Shampoo,5,1399075200,https://www.amazon.in/Khadi-Pure-Herbal-Reetha-Shampoo/dp/B00DXYXG42/ref=sr_1_50?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680066709&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-50
A1LHO3VOXTKZRB,B005OZW3ZG,Hair Color & Heena,4,1393200000,https://www.amazon.in/Khadi-Natural-Ayurvedic-Black-Henna/dp/B07LCYPJLG/ref=sr_1_56?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680067548&refinements=p_72%3A1318477031&rnid=9851597031&s=beauty&sr=1-56
A33VI944SO2YCN,B005FPWORC,Hair Color & Heena,3,1358640000,https://www.amazon.in/Attar-Ayurveda-Natural-Henna-powder/dp/B07TN27SDK/ref=sr_1_30?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680067581&refinements=p_72%3A1318477031&rnid=9851597031&s=beauty&sr=1-30
A3CAEO7YMAO1LT,B001GNBW0W,Shower Gel,5,1382918400,https://www.amazon.in/Dove-Exfoliating-Nourishing-Cleanser-Moisturizes/dp/B0932R8ZGD/ref=sr_1_10?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680068030&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-10
A2ZY49IDE6TY5I,B001BAROMK,Shower Gel,5,1370908800,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMzE0NzU0MDUzNDY0MjoxNjgwMDY4MDk2OnNwX2J0ZjoyMDExNjQyODExNDE5ODo6MDo6&url=%2FmCaffeine-Berries-Moisturized-Cleanser-Sulphate%2Fdp%2FB0BSNQJ88Y%2Fref%3Dsr_1_57_sspa%3Fcrid%3D3NKGP4OZB9248%26keywords%3Dbody%2Bwash%26pf_rd_i%3D1374276031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D218f8944-f0f6-41af-ad51-958d2a04fb2f%26pf_rd_r%3DQ92BV6MWDP2BAZXH1E9P%26pf_rd_s%3Dmerchandised-search-4%26qid%3D1680068096%26s%3Dbeauty%26sprefix%3Dbody%2B%252Cbeauty%252C193%26sr%3D1-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
A3UN5WDWKQ2SM5,B000TDFA3K,Nail Polish,5,1361750400,https://www.amazon.in/DeBelle-Lacquer-Poise-Nicole-Shimmer/dp/B0B2X1YRSJ/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.6f0dafdd-0260-477d-949a-e6ad2b0136ac%3Aamzn1.sym.6f0dafdd-0260-477d-949a-e6ad2b0136ac&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B0B2X1YRSJ&pd_rd_r=87751846-68a6-4e2e-b36e-b2016658f7f9&pd_rd_w=LIBc1&pd_rd_wg=qR2IB&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6f0dafdd-0260-477d-949a-e6ad2b0136ac&pf_rd_r=QFS44KNQSSFJ4BTQV7RV&pf_rd_s=merchandised-search-11&qid=1680071461&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-1-f1821008-9dea-4812-b2b6-4a6e4a4f2d55
A2B051BI40O45D,B00A51LI1O,Cream & Moisturizer,3,1385078400,https://www.amazon.in/Ponds-White-Beauty-Fairness-Cream/dp/B00DRE1D1Q/ref=sr_1_50?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067153&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-50
A3FRKZHPSH24AR,B00A0IWRRG,Cream & Moisturizer,5,1405296000,https://www.amazon.in/Minimalist-Niacinamide-Blemishes-Balancing-Clarifying/dp/B08F9MF314/ref=sr_1_7?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=J3D55DSHBXE7WA6366Z9&pf_rd_s=merchandised-search-11&qid=1680067163&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-7
A2HIM16LPOOVWL,B005R3H2HY,Hair Color & Heena,5,1365206400,https://www.amazon.in/Attar-Ayurveda-Indigo-Powder-black/dp/B07WHKKBVF/ref=sr_1_8?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680067548&refinements=p_72%3A1318477031&rnid=9851597031&s=beauty&sr=1-8
A24ESMC541KAJZ,B0015AA1L2,Shower Gel,5,1355788800,https://www.amazon.in/Derma-Co-Salicylic-Exfoliating-PENTAVITIN%C2%AE/dp/B09XXZCPBN/ref=sr_1_30?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680068156&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-30
A1F98QM3ACQKYC,B001RIRIKE,Shower Gel,5,1331769600,https://www.amazon.in/Nivea-Pure-Impact-Shower-500ml/dp/B00NU0JS1O/ref=sr_1_45_mod_new?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680067980&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=body+%2Cbeauty%2C193&sr=1-45
A3FY7YX7BXBPW9,B004TSFBJO,Sunscreen,5,1376092800,https://www.amazon.in/Derma-Co-Minimizing-Sunscreen-Protection/dp/B0BHW5HCV3/ref=sr_1_53?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072763&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-53
A3LI0T7VCAQ97C,B000Z61PEY,Nail Polish,5,1372204800,https://www.amazon.in/Revlon-Nail-Enamel-Matt-Coat/dp/B00YSBUNHW/ref=sr_1_47_mod_new?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-47
A2QBKDLB2CHBFH,B000X16XTI,Nail Polish,5,1170028800,https://www.amazon.in/MyGlamm-Collection-Chillin-Paraben-Lasting/dp/B09G74FX6C/ref=sr_1_7?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071404&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-7
A2WJUGZLFQQ0VD,B00CMJD43C,Eye Shadow & Mascara,5,1398988800,https://www.amazon.in/Wet-Wild-Megaclear-Mascara-Clear/dp/B011LN3JFM/ref=sr_1_23?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=4KH8C94H8FMF7DBNJ3MV&pf_rd_s=merchandised-search-13&qid=1680073377&refinements=p_85%3A10440599031%2Cp_28%3AEyeshadow+palette%7CMascara&rps=1&s=beauty&sr=1-23
AU5DPZ04JF6J3,B004D2DPNK,Sunscreen,5,1360886400,https://www.amazon.in/Vitamin-Sunscreen-Water-Light-Protection-Absorption/dp/B0BLK4YRSN/ref=sr_1_28?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072842&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-28
AAJN7TABNKT5K,B001E15III,Shower Gel,5,1373241600,https://www.amazon.in/mCaffeine-Exfoliating-Energizing-Refreshing-Soap-Free/dp/B09H7HQQDW/ref=sxin_16_sbv_search_btf?content-id=amzn1.sym.dd2aa9b8-d653-4b22-af5d-81cb48e44028%3Aamzn1.sym.dd2aa9b8-d653-4b22-af5d-81cb48e44028&crid=3NKGP4OZB9248&cv_ct_cx=body+wash&keywords=body+wash&pd_rd_i=B09H7HQQDW&pd_rd_r=da19db6f-9310-493b-be76-adb41ae1d3e9&pd_rd_w=xRU0m&pd_rd_wg=zpyxs&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=dd2aa9b8-d653-4b22-af5d-81cb48e44028&pf_rd_r=G22JBBKVT9J4EX7V359R&pf_rd_s=merchandised-search-4&qid=1680068077&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=body+%2Cbeauty%2C193&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81
A39Q8OIAF7HYLG,B008DXKEA2,Conditioner,5,1382140800,https://www.amazon.in/WOW-Skin-Science-Conditioner-Hydrolyzed/dp/B07YNHDT1Q/ref=sr_1_53?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680069468&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-53
ANCOMAI0I7LVG,B002TSA916,Face Wash & Cleansers,4,1266969600,https://www.amazon.in/Mamaearth-Vitamin-Silicone-Cleanser-Turmeric/dp/B08HYWPLL8/ref=sr_1_45?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068471&refinements=p_72%3A1318477031&s=beauty&sr=1-45
A37FQ0JPUOFIT2,B007QW082A,Body Lotion,1,1367884800,https://www.amazon.in/Nivea-Extra-Whitening-Repair-Lotion/dp/B019XY4FOU/ref=sr_1_11?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680069911&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-11
AWPODHOB4GFWL,B002VLZHLI,Face Wash & Cleansers,4,1309737600,https://www.amazon.in/Garnier-Naturals-Micellar-Cleansing-Phase/dp/B076HNJKLF/ref=sr_1_35?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068462&refinements=p_72%3A1318477031&s=beauty&sr=1-35
A36Y890MGKO4IQ,B001TOSNSC,Shower Gel,3,1349654400,https://www.amazon.in/Nivea-Bath-Care-Shower-Cream/dp/B0017IMOL2/ref=sr_1_43?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680067970&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-43
AE7ZZ3LL626D3,B007C2H0HA,Body Lotion,2,1343174400,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzE3NTA5MjA0Mjk0MzQ2OjE2ODAwNjk5NDU6c3BfYXRmX2Jyb3dzZToyMDA2NjE1ODYwNjg5ODo6MDo6&url=%2FForest-Essentials-Soundarya-Ultra-Rich-Lotion%2Fdp%2FB08XC9TY8S%2Fref%3Dsr_1_3_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D2FW5DJ3SEEMC9S9WS77E%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680069945%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1
A2BRG53CP1VEAB,B00D5TB1LK,Sheet Mask,3,1398643200,https://www.amazon.in/Lakm%C3%A9-Blush-Glow-Sheet-Mask/dp/B09MYCWD66/ref=sr_1_36?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072039&refinements=p_85%3A10440599031%2Cp_28%3Asheet&rps=1&s=beauty&sr=1-36
A2EDAY56ZTA6XY,B003WHF148,Shampoo,5,1402790400,https://www.amazon.in/TRESemme-Keratin-Smooth-Shampoo-1000ml/dp/B07L3ZCJ53/ref=sr_1_17?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680066689&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-17
A1AFBJEV3AS7FD,B004GQZX4M,Sunscreen,3,1390694400,https://www.amazon.in/Biotique-Sandalwood-Sunscreen-Soothing-Resistant/dp/B00791CPDI/ref=sr_1_14_mod_new?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072824&refinements=p_85%3A10440599031&rps=1&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-14
A1HL7OAGSB2CH0,B009YVCSYM,Deo & Perfume,5,1384560000,https://www.amazon.in/Villain-Luxury-Perfume-Lasting-Fragrance/dp/B0BMQD8T58/ref=sr_1_20?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680069023&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-20
A21X6J1GZ5FO3W,B000CSDDDG,Nail Polish,5,1403827200,https://www.amazon.in/Faces-Splash-Enamel-Floral-Dream/dp/B0853LTFMF/ref=sr_1_5_mod_primary_new?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071670&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-5
A1TFMR7RE985MF,B007JT7AIK,Body Lotion,4,1338768000,https://www.amazon.in/Nivea-Nourishing-Lotion-Body-Milk/dp/B0154BS40W/ref=sr_1_26?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680069928&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-26
